id,timestamp,user_id,session_id,ad_id,campaign_id,ad_format,device_type,browser,operating_system,country,click_position_x,click_position_y,time_on_page,page_url,referrer_url,cost_per_click,is_conversion,conversion_value
787,1749481887.0,c65aedbb-820b-4a98-8f53-f4a82cf5e7a1,5fe78e2a-ddc9-465b-9ef0-f8037447c224,ad_3666,summer_sale_2025,native,tablet,opera,Linux,Estonia,710,870,65,https://www.larson.com/,http://bennett.net/,3.38,False,0.0
788,1749188654.0,8c7e5df2-c579-44dd-99dd-615fa549e014,619ee1ef-6cec-412f-b465-6e1aed0b2d33,ad_5080,travel_deals,banner,desktop,edge,Android,Andorra,1312,1037,264,https://www.patrick-fischer.com/,,1.38,False,0.0
789,1749432002.0,fa8e265a-96ac-4ade-ac23-21878fd8b96e,b1042517-bb0f-43fe-ba73-b461e63a3da0,ad_5008,tech_gadgets_promo,video,tablet,chrome,iOS,Togo,1268,922,242,https://www.bowen.com/,,1.87,False,0.0
790,1749071888.0,78f1496a-2a7c-4baf-aba5-4e122fba3b95,c0458685-59ea-4f7c-9794-7edf3fec32e7,ad_5287,travel_deals,banner,mobile,firefox,macOS,Congo,186,304,116,http://www.gilmore-torres.com/,http://www.parsons.com/,1.69,False,0.0
791,1750043236.0,0d14f94a-70a8-4248-88c9-610a193cf86c,02d36be4-7cfe-4244-a724-c24d6442c2f5,ad_1915,summer_sale_2025,interstitial,mobile,edge,Android,Cuba,176,15,132,https://www.munoz-cooper.com/,,4.8,False,0.0
792,1751500585.0,d7ecc93d-5807-4985-81e3-86d66c09d9b9,1c50c753-59da-471f-9162-b32d086633e3,ad_5646,tech_gadgets_promo,native,desktop,chrome,iOS,Falkland Islands (Malvinas),1551,561,283,https://day.com/,http://finley-williams.biz/,2.69,False,0.0
793,1751066562.0,941edf97-b075-4f41-adbd-e3f6a554ec57,a0514e17-5df3-4db2-a78f-f92ecbec23a6,ad_4343,tech_gadgets_promo,native,desktop,chrome,Windows,Bermuda,311,454,202,http://bartlett.com/,http://www.hernandez.com/,0.51,False,0.0
794,1750352295.0,bcde0c48-55ec-4928-a617-7ff9be464214,6a234ec0-07c0-4880-a1fe-7addfb2a02d1,ad_2209,streaming_service,interstitial,mobile,edge,Windows,Mali,544,521,137,http://owens.com/,https://www.gonzales-jones.org/,1.12,False,0.0
795,1750020814.0,c0942252-d79f-40fb-ba42-1c4f1e676ec0,f6506b15-9723-460e-9672-b9e45bf79eee,ad_3435,holiday_deals,interstitial,mobile,firefox,Linux,Micronesia,620,602,34,https://mills-cook.com/,https://sanders-rogers.com/,0.71,False,0.0
796,1751487853.0,6a71384b-d636-4463-ae6f-84022cd55ad9,0f5678b1-14d7-4d80-b91c-1a9f411306bd,ad_5185,fashion_week_special,banner,tablet,firefox,Windows,Mongolia,449,805,80,https://www.king.biz/,https://www.miller.org/,0.8,False,0.0
797,1749323341.0,bef9f259-98bc-42d5-b960-4f7a350e032c,10ea4170-577b-441d-a8e1-4ccccf9bde47,ad_1415,travel_deals,video,mobile,opera,macOS,Montserrat,335,174,296,http://www.clarke-reed.info/,http://www.beasley.net/,0.79,False,0.0
798,1751248874.0,613c8d50-7953-4994-a302-13f10fa3b802,68f18b02-0883-4df5-9a59-bebdd5d273c0,ad_2553,summer_sale_2025,popup,desktop,edge,Windows,Slovenia,1216,129,27,http://www.reese.info/,,0.3,False,0.0
799,1749881002.0,70f56ce8-4606-4d6b-b550-80611a4ca704,b0a531f7-1693-48d7-b3f6-f3a207bfeb06,ad_1481,back_to_school,banner,mobile,edge,Linux,China,511,682,109,http://davis-johnson.com/,http://www.myers.com/,0.98,False,0.0
800,1750485981.0,c9d75adf-777a-4079-a7a3-81a09c5f3e33,a9594f35-a740-40fa-8a2f-80c8aede4723,ad_1023,mobile_app_install,video,mobile,edge,macOS,Singapore,548,814,75,http://www.brown.net/,,0.89,False,0.0
801,1749341266.0,9a83951b-34ba-442a-87ae-68fabed8ee2a,77d29057-4c32-49a1-b246-d2d56a520fde,ad_2035,streaming_service,popup,mobile,edge,iOS,Eritrea,1000,105,235,http://www.harris.info/,,1.38,False,0.0
802,1749304698.0,59e0d8f4-6547-4890-a1b9-7e3da46a34c0,66e67bb1-d7dd-46ca-9da1-4795f3c12113,ad_6530,fashion_week_special,banner,desktop,firefox,macOS,Heard Island and McDonald Islands,911,645,166,http://bradley.org/,http://www.spencer-walker.com/,4.45,False,0.0
803,1751125824.0,7458ef9d-801b-49eb-904b-8718ba4aace2,7d5ef5e2-05da-47a4-98b6-4f87695856ec,ad_3720,fashion_week_special,popup,desktop,edge,Linux,Nauru,862,31,206,http://www.rice-bush.com/,http://www.bond.com/,0.42,True,319.57
804,1749551343.0,9e62b42e-b859-4bf8-a0fe-9207d70332dd,5218d3d5-664c-45b0-bb13-d3bf1d5fd37a,ad_4310,holiday_deals,popup,desktop,firefox,macOS,Latvia,1501,862,137,http://myers.biz/,https://www.nielsen.com/,3.07,False,0.0
805,1750377551.0,36bbb654-1bfb-42e9-b647-1d1680fd2a45,7cf2bf66-7197-4a0a-816b-177414e2d442,ad_3835,fitness_challenge,native,mobile,safari,macOS,Bahrain,1409,711,132,http://www.murphy.com/,https://www.anderson.com/,4.02,False,0.0
806,1750072184.0,366ece52-8752-46ba-98ce-a08dfa271a7d,e131ccb3-1412-45fa-ba4f-7d34fb4808bc,ad_9691,streaming_service,popup,mobile,safari,Windows,Bolivia,217,316,79,http://www.ramos-clark.com/,,0.8,False,0.0
807,1749335018.0,de64298f-6511-40d2-b023-cc33e90192c2,3cf680e4-55b7-4a0c-a4a0-0d0627e5c799,ad_2859,back_to_school,native,desktop,firefox,Android,Norfolk Island,514,234,119,https://miller.com/,,2.23,False,0.0
808,1750911437.0,4a65f04e-4d8c-4d15-8215-021dcc023d71,ff075322-7635-416a-9c1b-ccb43422f584,ad_7047,streaming_service,popup,tablet,chrome,Linux,Macao,408,1044,54,https://jensen.com/,,0.24,False,0.0
809,1749493312.0,81ba8a7d-010f-44e9-a064-1eafbd4aad06,e1f5e01c-7b0a-402d-ad6c-1783740b27ca,ad_6523,mobile_app_install,video,tablet,firefox,Linux,Saint Martin,1468,485,181,https://www.cruz.biz/,https://smith.biz/,3.88,False,0.0
810,1751617472.0,d23526d4-80e1-4cde-a436-c8d58abef527,5e43e957-31ba-46ae-b781-70c1878ee1b8,ad_9901,summer_sale_2025,popup,tablet,safari,Linux,San Marino,1540,898,111,https://www.thompson.biz/,http://ray.com/,1.65,False,0.0
811,1749234444.0,fba78cbf-5650-424e-9cff-863e95d5754c,b6146cb9-d595-484d-9393-514d25f8708b,ad_8673,travel_deals,banner,desktop,safari,macOS,Nigeria,1696,1039,150,http://www.smith-morton.info/,,4.09,False,0.0
812,1749855842.0,1ae99eff-e463-4786-bf38-65ee609117e3,f45fea62-6b54-4e94-b23a-b363cc05db12,ad_9733,holiday_deals,video,desktop,safari,iOS,Jersey,932,864,128,http://thomas-cruz.com/,https://www.beck.com/,1.03,False,0.0
813,1749880936.0,e07700fc-6776-44a6-acd2-0a17f857101b,16b0c87c-aab8-470c-82fc-351d226dd991,ad_9653,fitness_challenge,interstitial,mobile,chrome,Linux,Jersey,1507,492,241,http://lopez-whitney.org/,https://rios-le.com/,1.21,False,0.0
814,1751187276.0,a4472fac-bc17-4b7d-9021-9cc209c254a6,1b6d2b8d-5649-4a43-b30a-c2600833834e,ad_8250,fashion_week_special,interstitial,mobile,safari,Android,Bhutan,964,455,187,http://phillips-lawrence.info/,https://www.parks-smith.info/,1.69,False,0.0
815,1751486008.0,10f1ea8c-3700-40cd-aea8-73a747914eb7,77f3aa98-4108-43d8-beed-1b91999b3d63,ad_8943,back_to_school,popup,tablet,chrome,Linux,Syrian Arab Republic,1664,314,233,https://young-frazier.net/,,1.46,False,0.0
816,1750770664.0,9a890dfe-96cd-4665-885f-60a2b781c42e,ad550a8c-f4f3-4d11-90c9-5f24eb9a92e8,ad_3475,summer_sale_2025,video,mobile,edge,Linux,Maldives,83,499,143,http://odonnell.info/,http://gill-conley.org/,2.47,False,0.0
817,1749813021.0,21dc7bfd-1afb-44f8-bc52-179c4a44712f,0bde8c51-d92c-41cc-bcd6-5000f60d5801,ad_7165,streaming_service,native,mobile,firefox,Linux,Pitcairn Islands,1832,566,16,https://www.adkins.com/,https://www.george.com/,2.9,False,0.0
818,1750590783.0,7547a0f8-3f75-4bb8-bfc8-3ba6711c6bf6,9c25b059-2626-43c0-8d43-357a65323a55,ad_2815,streaming_service,popup,desktop,safari,Windows,Cape Verde,1000,442,47,http://www.hahn.com/,https://www.martin-davis.org/,3.83,False,0.0
819,1751566659.0,386c601a-6720-49fb-8a48-4068598528f4,3256e16a-d089-4f33-bee8-1c49d2b71e03,ad_9655,food_delivery,interstitial,mobile,chrome,Android,Bahamas,1331,666,91,https://www.clark-dougherty.org/,https://www.oliver-duncan.com/,1.24,False,0.0
820,1750479267.0,cb8d721a-87e6-45da-8a39-f8472d8debfe,28592090-596a-4207-9110-5ecc7ab3155e,ad_6110,food_delivery,video,desktop,firefox,Windows,Saint Lucia,911,739,243,http://www.smith.net/,https://romero.com/,2.52,False,0.0
821,1749505533.0,88f1448a-77dc-4535-9a67-1aac5e147a2e,1df81544-51ec-4d5e-8892-23a4e36ffa87,ad_9167,food_delivery,banner,mobile,chrome,Linux,Panama,1866,8,5,https://munoz-hernandez.org/,https://chambers.com/,3.65,False,0.0
822,1749768740.0,b08233b5-4ed8-40a2-9da3-0d1a1bdf22d3,cd74bd56-5d51-433b-bcf8-5c8c26809029,ad_7401,summer_sale_2025,banner,mobile,chrome,Android,Belarus,313,799,31,https://johnson.com/,http://www.giles-gilmore.com/,0.79,False,0.0
823,1751038548.0,af83328d-be8e-4d7b-a443-7cd7592bbbb0,7c64a35b-5231-4efc-9f5a-fda241ad891b,ad_9555,fitness_challenge,video,tablet,edge,macOS,British Virgin Islands,635,581,9,https://www.gregory-gonzales.com/,,3.2,False,0.0
824,1749950238.0,9dd234f8-d336-415e-9ba8-003896d3490d,a7c44e8b-4946-4aa8-9506-fd246a1bacd5,ad_3621,summer_sale_2025,banner,tablet,edge,Windows,Rwanda,1378,351,102,https://www.johnson.com/,http://simon.com/,4.44,True,449.01
825,1751227548.0,b9407e06-14d4-4019-b444-93e00a3c4229,fa71ac4a-717c-4057-9dc2-e3c8327ad20f,ad_2816,holiday_deals,interstitial,tablet,firefox,macOS,Maldives,508,777,99,http://henry.com/,https://holmes-morgan.info/,1.22,False,0.0
826,1751123597.0,a8204890-478e-4bc9-8c7e-60e31487e3a9,2a782ce3-2596-4369-b2e7-a206128b1cf0,ad_2625,tech_gadgets_promo,native,tablet,safari,Windows,Congo,785,796,148,http://adams-gibson.com/,,0.79,False,0.0
827,1750859305.0,6ede95e9-aa62-4a09-a3e3-5763a78f667e,a892ed11-3fe6-4c96-83a5-911b7400c3e4,ad_1818,summer_sale_2025,banner,desktop,firefox,Windows,Saint Martin,49,145,140,http://www.garner-jones.net/,https://www.martinez-frey.net/,1.23,False,0.0
828,1751614757.0,277d16d2-a767-4ffc-b7dc-0877daa9fdab,b1e175a2-db85-4b56-9a03-b3b79253689b,ad_3890,fitness_challenge,video,tablet,safari,Android,Saint Barthelemy,149,582,46,http://www.hoffman.com/,,0.89,False,0.0
829,1751111634.0,5189343b-c7e7-4b6c-9c69-88c7a35ba6f2,7353f274-7401-4679-ae0c-d845ccc7b82d,ad_9185,fashion_week_special,banner,desktop,edge,Windows,Swaziland,1725,124,11,http://fisher-copeland.com/,https://www.blanchard.com/,3.3,False,0.0
830,1750736885.0,268e9f3a-ce4f-438b-85bf-5cb5b94f8fe2,e2040d2c-d265-4deb-b1d2-a144f488a488,ad_6596,fashion_week_special,banner,desktop,firefox,Android,Burundi,708,882,152,http://www.lopez-rodriguez.info/,http://gonzales.com/,0.3,False,0.0
831,1751168430.0,30cfe57d-9b52-4f3c-83dc-097d96f3bc76,d6714165-1dc9-4799-abb6-06fe529a2854,ad_2013,tech_gadgets_promo,banner,tablet,edge,iOS,Marshall Islands,1643,1040,172,http://cox.com/,,2.05,False,0.0
832,1750008690.0,3d511ecd-f7b5-4107-a364-8dd63070fb8d,b192fbea-9b47-4993-9ed9-b0871d8a59d0,ad_2039,travel_deals,interstitial,mobile,chrome,Android,Albania,1619,110,6,http://www.cantu-harris.com/,http://rodriguez.com/,0.11,False,0.0
833,1749088283.0,6d10d902-3b76-4eb0-9470-abce944563ac,6812fd4c-dafc-4b78-947a-3f52486e5b8a,ad_5908,back_to_school,banner,mobile,opera,iOS,Barbados,1181,757,290,https://moore-stewart.net/,https://curry.info/,4.89,False,0.0
834,1749075182.0,d029602b-dcfb-426d-a613-6457eafa61ba,efb3212b-c5a5-4d25-97bc-310b6288bf51,ad_7069,mobile_app_install,native,desktop,chrome,iOS,Malawi,460,451,207,https://hughes.com/,http://www.santos.org/,4.89,True,363.24
835,1749914162.0,8b925431-3acf-4e61-862b-679933cade99,846ffa75-abe0-4d1a-98a9-20231eb22781,ad_9917,mobile_app_install,interstitial,tablet,opera,Linux,Azerbaijan,1619,346,32,http://ellison-gibson.com/,http://www.kennedy.com/,0.51,False,0.0
836,1749489967.0,feab669a-d917-4833-a6e1-d8df4c54b9bc,7b0e338e-ec92-43e9-a86a-16c9d9f948bd,ad_9335,food_delivery,interstitial,mobile,safari,macOS,Spain,1388,807,46,http://www.hamilton.com/,http://franco.com/,2.44,False,0.0
837,1749494073.0,118e2989-c15d-41bc-bbea-2417364ecb13,97bc9e1e-8140-4bae-8f06-408710c15bbe,ad_9008,back_to_school,banner,desktop,chrome,Android,Finland,1315,857,66,https://www.soto-thompson.com/,https://www.mckinney.biz/,3.66,False,0.0
838,1749669430.0,5e9ed64e-6b4b-4e47-98d8-f4fad226704a,71947708-8586-4c55-9252-610f8fe91f40,ad_5425,mobile_app_install,video,tablet,firefox,iOS,Israel,711,630,70,http://jenkins-campbell.com/,,4.92,True,133.14
839,1749848679.0,9d1a3bd2-2b40-47cf-ba2c-4b8c69c3f367,b94d5f6c-b428-498a-bd15-740d05d9877e,ad_5505,fashion_week_special,native,tablet,chrome,macOS,Mauritius,1022,49,198,http://www.benitez-zimmerman.com/,https://www.grant-carr.com/,2.06,False,0.0
840,1750527642.0,117122e4-1e31-4333-bf76-dcd3d0fdc601,c26fe0f3-f24b-403d-a707-53b4f37f6b7c,ad_6378,tech_gadgets_promo,popup,tablet,firefox,Linux,Reunion,1813,680,78,https://hunt.com/,http://white-garcia.com/,0.71,False,0.0
841,1751336315.0,b424c337-c8b9-4f16-9b89-f9b441b69519,01bc67f8-b071-4bda-b2a2-cc590d7d7c8b,ad_7957,streaming_service,video,mobile,firefox,Android,France,720,381,63,http://www.clark-miller.net/,,3.33,False,0.0
842,1749096548.0,3b5dc857-78ea-403c-8e46-6059f439e3fc,436feb4a-64d7-454f-84f8-1d2ba4ee55c6,ad_3771,back_to_school,popup,mobile,edge,Linux,Czech Republic,605,130,123,http://ramsey-valdez.com/,https://www.jones.info/,0.71,False,0.0
843,1750831551.0,fc74213e-85fa-41bd-bf85-0396834ca9c8,7ae010e5-66c5-41af-b4c0-5464db857d81,ad_1066,mobile_app_install,interstitial,mobile,edge,Linux,Suriname,1039,1056,223,https://www.bradley.com/,http://www.lewis-beasley.com/,3.43,False,0.0
844,1749941691.0,70e9dc3b-c681-43ba-b35b-25aa70af7158,c582f2f5-c8f2-4463-b71a-edfc2f5b1c70,ad_2119,summer_sale_2025,interstitial,mobile,opera,Android,Ireland,1117,605,48,https://ford.biz/,,3.79,False,0.0
845,1749142421.0,82b8b9b1-97a8-4a0c-b91f-b7e0f8614f7f,5205f75b-a63f-4954-8cd0-571e5516c85c,ad_9244,fitness_challenge,banner,mobile,firefox,macOS,Micronesia,1618,823,123,http://baker.com/,https://yang.com/,3.58,False,0.0
846,1750773278.0,499418ac-6382-46a4-8dd0-17347d7e1e77,b6e3e2f7-affa-4e51-b43f-78dd8a93776c,ad_7169,streaming_service,popup,mobile,opera,macOS,Paraguay,1215,827,158,http://sanchez.com/,https://www.murphy-frye.org/,0.7,False,0.0
847,1750622178.0,508ce40e-3d11-494d-8921-7b8507efa22f,814300e0-94b5-4c66-89ea-2a52d5af682c,ad_5086,mobile_app_install,popup,desktop,firefox,iOS,Timor-Leste,375,686,295,https://www.miller-torres.net/,https://www.williams.com/,1.26,True,109.06
848,1750015246.0,64edfe85-5631-4db3-aa56-f197c46a403c,09e7924c-cb97-4c94-9254-346b2680ab26,ad_1165,back_to_school,interstitial,tablet,edge,Linux,Guadeloupe,459,891,208,http://www.gonzalez.com/,,4.35,False,0.0
849,1750780015.0,87131cf9-832f-4852-8960-b3435ea77993,b70befbc-879e-4871-9c8c-a2170dac90d1,ad_3567,food_delivery,banner,tablet,edge,iOS,Guinea,379,486,252,https://www.brown.org/,https://www.dickson.com/,4.77,False,0.0
850,1750498911.0,3de58e72-b137-42aa-b00a-fd1f071d69cb,31294ace-9acd-4ab8-8c26-de468a9b5230,ad_2071,summer_sale_2025,interstitial,desktop,safari,iOS,Qatar,202,706,124,http://sanchez.com/,,2.16,True,182.28
851,1749854872.0,1abf883f-3568-466e-b91d-48f1a941a409,6b800f49-a4e6-46de-bcd6-416d36f3ba3e,ad_1147,mobile_app_install,interstitial,mobile,opera,Android,Uganda,927,129,222,http://wright.com/,http://www.young.org/,3.64,False,0.0
852,1750164138.0,c82ee020-dfc3-4ec9-813b-85043b0b0ce2,30e5ac14-a2c7-4336-b7c1-617bb1c8edce,ad_4251,fitness_challenge,banner,desktop,edge,Linux,Gambia,987,880,228,http://www.gray.com/,,1.12,False,0.0
853,1751007225.0,6a12bf9b-3dbf-4b39-a34a-c311c3da1fb4,aec29337-40d9-4eca-a015-3f693086b4f3,ad_5837,food_delivery,video,tablet,firefox,Linux,Tuvalu,133,725,205,https://young-cooper.com/,http://www.powell-kelly.biz/,3.12,False,0.0
854,1750695151.0,48b749f7-721e-4ed1-98c7-872b14a60099,c66946fe-4310-45d7-83d9-997ec0fdceae,ad_4754,mobile_app_install,popup,mobile,firefox,iOS,French Guiana,1603,268,87,https://www.johnson-giles.com/,,1.09,False,0.0
855,1749987165.0,013be387-4deb-42f3-9305-65f790ef43f1,6483af9d-5b24-433a-9d25-504b9d560472,ad_8623,travel_deals,video,mobile,firefox,macOS,Guinea-Bissau,719,450,173,https://davis-davis.biz/,,2.25,False,0.0
856,1751329097.0,3102b7e3-773b-4b00-b617-4b229470cf16,fe6e5e09-7e9e-4745-8b5f-9b466a5ad421,ad_1482,streaming_service,banner,tablet,opera,iOS,Kazakhstan,197,586,164,http://www.perez-gonzalez.org/,,3.61,False,0.0
857,1750952225.0,ea0e41fa-8f62-4f20-94f5-0e481cea8eeb,ed1e14c2-4e55-4d09-a713-be15a1ebd42b,ad_8337,fitness_challenge,banner,mobile,firefox,macOS,Holy See (Vatican City State),1713,467,28,http://www.shaffer.com/,https://www.bailey.biz/,2.25,False,0.0
858,1751285533.0,84168cf0-403e-4896-a35a-5a7b78a53265,1f67a839-f2df-4e04-bf7e-87b2d9b0407b,ad_1387,streaming_service,banner,mobile,opera,Android,Nepal,1241,246,169,http://www.galvan-johnson.com/,http://www.martinez-nielsen.net/,2.01,False,0.0
859,1749729007.0,463003f9-f6bf-4103-a2ea-7461b263a2d6,da5725d1-f408-4a6c-b92a-989b4d47d743,ad_9893,fashion_week_special,interstitial,desktop,safari,Android,Brunei Darussalam,1355,1048,176,https://bryan.com/,http://adams-jensen.net/,4.76,False,0.0
860,1749079498.0,7273c291-7ab7-42a4-9827-3267b297c431,e415fb8b-7306-4bed-87a2-fe6fe730fe49,ad_7490,food_delivery,native,tablet,firefox,Windows,Estonia,1057,236,61,http://mora-davis.org/,https://www.schultz-jordan.com/,4.39,False,0.0
861,1749740124.0,c8c4af75-0194-4a55-8e22-91ef3783e256,f19b2d7a-cfa7-4dfc-aa4c-3d75876b6274,ad_2407,streaming_service,popup,tablet,chrome,Windows,Armenia,1807,252,193,http://www.fisher-conner.org/,http://www.jones-wall.com/,2.44,False,0.0
862,1750494604.0,f53cae1c-f450-4eae-bb55-46dfea15a807,ae9e3157-708e-42b9-aeac-14c2290b3915,ad_7166,mobile_app_install,popup,desktop,chrome,Android,Nigeria,1382,499,139,http://mendoza.com/,http://martinez-rivera.com/,4.7,False,0.0
863,1751281116.0,c704f1ba-d374-4090-89f7-f962ffa355fc,4b6ba835-7f11-4a93-8742-29abbfaf43e0,ad_9955,summer_sale_2025,video,mobile,opera,Linux,Cocos (Keeling) Islands,130,62,142,http://www.mitchell.com/,https://www.arnold.com/,3.63,False,0.0
864,1750764922.0,fe00cc6f-b29e-4419-87d0-3b6b7b69bb6a,c37068b5-6ded-4100-a228-192354ce53dd,ad_8627,travel_deals,banner,desktop,edge,macOS,Belarus,1337,1030,251,https://www.williams.com/,,4.18,False,0.0
865,1750481834.0,58204521-e82e-4222-bc8b-6166ed0383e0,f3bfcfe5-e047-4f8c-bbcf-db77e8c4b7cc,ad_2579,mobile_app_install,banner,desktop,opera,Android,Bhutan,956,303,187,http://sullivan-browning.com/,,1.94,False,0.0
866,1749101892.0,bd426a14-0635-42a5-a5eb-c61be546c504,2c59dfa7-9a59-49c4-bb47-27418982ad31,ad_9584,fashion_week_special,popup,desktop,edge,Android,Honduras,271,181,189,https://burnett-george.net/,https://strong-hall.com/,3.05,False,0.0
867,1749863112.0,2b94fe64-c07b-4f9d-93b9-9b13d70e97cc,333aeafc-3a07-4d13-b101-88e7042463ab,ad_1363,holiday_deals,video,mobile,edge,iOS,French Guiana,279,765,92,http://www.grant.info/,,1.8,False,0.0
868,1749382845.0,c34edb7b-f478-4fae-aa4d-4c44416094a4,b60ff833-2879-4395-ada1-b2487ce927dd,ad_4593,fitness_challenge,popup,desktop,firefox,Windows,Botswana,1570,450,38,http://stevens.org/,https://www.durham.com/,4.76,False,0.0
869,1750903382.0,d8e5fc6e-4aa5-4692-85ad-8e6590e64c67,3c54e1b2-9f4c-47bc-9521-9c4f2da6c458,ad_2952,travel_deals,interstitial,mobile,opera,macOS,Uganda,104,33,167,https://ross.com/,https://www.mcdowell.org/,2.17,False,0.0
870,1749726317.0,85c1ebd1-c479-458f-923e-c510fa4d927f,ba7c0925-82d2-43f6-b36d-29946dac2c50,ad_9442,food_delivery,video,desktop,firefox,Windows,Reunion,79,185,95,http://wallace.net/,http://myers.com/,4.9,False,0.0
871,1749133062.0,0d4c7127-4d95-42cb-9b16-1a35ca72d5cf,8f137c3f-b827-4e49-ad5d-6718b4da25f6,ad_7913,travel_deals,interstitial,mobile,opera,Linux,Egypt,624,12,23,https://terrell-sanchez.com/,http://matthews.com/,3.44,False,0.0
872,1750379737.0,404a7005-c80e-4efa-bcc6-8e61cb2f7868,0b8d7d86-d057-430f-9324-f494ab7f44d8,ad_8511,back_to_school,video,tablet,safari,macOS,Sao Tome and Principe,678,31,94,https://www.williams.com/,http://www.cole.info/,2.1,False,0.0
873,1750550617.0,dc6350b0-75ad-46b4-a604-3dbe6eb71dce,752d5a9a-a8a1-4428-bd8c-04e5283827b2,ad_9529,holiday_deals,video,tablet,firefox,Linux,Norway,1013,472,267,http://www.lewis.com/,https://www.leblanc-howard.biz/,4.47,False,0.0
874,1750844395.0,7e9ed440-e999-42da-8d49-8db1f759b235,167e107a-bf7b-4bbe-a945-c0bbdba26fa3,ad_7513,food_delivery,native,mobile,firefox,Linux,Korea,22,185,55,https://www.morales.com/,,3.92,False,0.0
875,1750498658.0,ad12d5b9-d0da-41cd-a0b1-5eae08f24149,8cb9a840-9058-4ad2-9145-904dd9cbb892,ad_2556,tech_gadgets_promo,banner,tablet,opera,iOS,Uruguay,680,483,74,https://bailey.com/,http://taylor.com/,4.61,False,0.0
876,1751609682.0,fa168b29-e903-42e4-8159-8f74560006da,a4fa65bf-d4ae-445c-b8b9-cb9f487986ca,ad_2424,back_to_school,popup,desktop,opera,Android,Somalia,1474,86,263,https://jenkins-mills.com/,https://www.page.com/,1.83,False,0.0
877,1751138912.0,8c34c67c-13fb-49db-9249-fb5b67ba1e05,c80b1d21-7c6b-4219-b018-a67554324093,ad_2636,travel_deals,banner,desktop,chrome,Windows,Iceland,1027,1053,9,https://www.schroeder-barnes.biz/,http://garcia.biz/,3.52,False,0.0
878,1751291223.0,d7efbfa3-64fd-4211-8eb5-9f56185d4c2d,d0520bfc-edde-4b31-8bc1-d78b0459726e,ad_4475,travel_deals,banner,mobile,chrome,Android,Tanzania,1060,395,100,https://www.williams.com/,,1.98,False,0.0
879,1750865943.0,4316bd9e-1fe3-4bbb-b31b-d2c5b60b6221,9cfe1016-793c-4293-bdc7-23b814cf328a,ad_6513,food_delivery,native,tablet,firefox,iOS,Denmark,1731,636,8,http://www.green.com/,http://www.parsons.info/,2.59,False,0.0
880,1751282836.0,a5ce0fb4-5ffe-4217-a519-c6f4bb673362,03969e44-8778-4c8a-8f80-727d8c0f9ca9,ad_7214,travel_deals,video,mobile,chrome,Linux,Slovakia (Slovak Republic),1078,705,167,https://www.clark-davenport.com/,https://www.scott.com/,2.58,False,0.0
881,1751246799.0,304b0d4b-610a-4b37-ab61-9324b854f368,81353c19-2b11-4dfe-8be7-0b7bcc351dc3,ad_6433,fashion_week_special,video,mobile,chrome,Linux,Japan,866,975,271,http://www.parker-aguirre.org/,https://swanson.com/,3.99,False,0.0
882,1750323238.0,ca0bac10-2c9d-4352-acdd-f42c79dc19e5,059cd2cd-9c8d-4a11-bf91-52f3555f3292,ad_5375,fitness_challenge,native,mobile,firefox,iOS,Kenya,1594,82,176,https://www.steele-scott.net/,https://www.jones-johnson.com/,3.86,False,0.0
883,1750071898.0,38dc3a20-b05f-4437-b856-5afba2db9c3c,70218de0-3be2-4c0f-afbb-399b81064200,ad_2439,mobile_app_install,native,tablet,opera,Android,Armenia,559,372,234,https://nelson-wong.com/,,1.45,False,0.0
884,1750304906.0,28adcedb-61b6-4ace-a01d-c78bf15accc7,411f8f12-c477-43f0-9f93-c61e7ba890fa,ad_2700,holiday_deals,popup,mobile,edge,iOS,Afghanistan,1750,366,43,http://www.weeks.net/,http://www.orozco-baker.com/,1.62,False,0.0
885,1751636173.0,00d26e3c-d2d8-4cf2-8e52-1a2ec7633d2e,ae62da5b-0a97-4c95-8084-4ef43561f8cd,ad_1504,tech_gadgets_promo,interstitial,mobile,firefox,Android,Burkina Faso,1662,890,123,http://www.olson.com/,,0.55,False,0.0
886,1751230693.0,90a9bd7c-f3a9-4010-8078-a4313a4923f8,1e28a426-065b-4558-aedf-a3f196a1137a,ad_8817,fitness_challenge,popup,mobile,opera,macOS,Kyrgyz Republic,1539,1025,47,https://www.brown-church.net/,https://dodson.info/,4.64,False,0.0
887,1750412247.0,a44b5795-2af1-4377-b55e-b3a70195fb5d,7cd0699d-9a98-4623-a40f-2e3d5d9b9a05,ad_9187,summer_sale_2025,interstitial,tablet,safari,Android,Svalbard & Jan Mayen Islands,1377,750,67,http://www.moreno.org/,http://www.ford-lee.com/,1.32,False,0.0
888,1749854694.0,52f812fc-d210-405a-b029-a276ce923356,ea0dae1c-3d84-409a-a351-372f75a4efa6,ad_2091,back_to_school,video,desktop,opera,Android,Barbados,712,425,161,https://garcia.com/,https://www.elliott-howard.biz/,4.5,False,0.0
889,1750504551.0,c8cbbbb7-4052-46f8-b4d9-0f47140bd381,2e92d2c1-5c4a-4c04-9de2-98dda41ebbbd,ad_5065,fashion_week_special,popup,desktop,safari,Android,Tunisia,252,419,166,https://wagner.com/,,3.47,False,0.0
890,1750773802.0,459f8484-7638-4db3-a343-119083911529,9feb2c20-8c93-4081-a888-20283a755ad5,ad_7591,fashion_week_special,native,desktop,firefox,Android,Botswana,1037,442,12,http://chan-howell.com/,https://www.cowan.net/,0.94,False,0.0
